Class,Dendrogram,k,Bk,Null_Median,Null_Lower,Null_Upper,Type
No human infections,Feature-based,86,0.2868873188099943,0.04957448438173477,0,0.06495884372131969,Significant
No human infections,Feature-based,87,0.28737421969079474,0.04953189190322705,0,0.06562073172302461,Significant
No human infections,Feature-based,88,0.28764059549936705,0.049504578013294324,0,0.06380838385009269,Significant
No human infections,Feature-based,89,0.28791393185993525,0.049254327378838066,0,0.0640951013239421,Significant
No human infections,Feature-based,90,0.28987967671248327,0.04908433607237456,0,0.06578987849767169,Significant
No human infections,Feature-based,91,0.2903078065576706,0.04881781721795006,0,0.06682741656332188,Significant
No human infections,Feature-based,92,0.2902605533468143,0.048961657302065975,0,0.0642374906476911,Significant
No human infections,Feature-based,93,0.2906080115434321,0.04896359632869058,0,0.06606257096411816,Significant
No human infections,Feature-based,94,0.29084850693428416,0.04879627701199461,0,0.06504673581942022,Significant
No human infections,Feature-based,95,0.33137474136668277,0.04284571851264531,0,0.057198371614340694,Significant
No human infections,Feature-based,96,0.3263010765871902,0.04254403988995662,0,0.05870775106665435,Significant
No human infections,Feature-based,97,0.32445843456804285,0.042609601648092375,0,0.05711301158898431,Significant
No human infections,Feature-based,98,0.34771562197710787,0.038722550738908054,0,0.051879108774657054,Significant
No human infections,Feature-based,99,0.34750421924814756,0.038691191421443234,0,0.05311595270185716,Significant
No human infections,Feature-based,100,0.3458721553319756,0.03870952901244494,0,0.050391388420079376,Significant
No human infections,Feature-based,101,0.3460767875751159,0.038444991975225704,0,0.050384637730481685,Significant
No human infections,Feature-based,102,0.3469170212164466,0.03846629761826879,0,0.05210139339712871,Significant
No human infections,Feature-based,103,0.3473530774211395,0.0383703980872189,0,0.05523282318557558,Significant
No human infections,Feature-based,104,0.3474499442326409,0.03857344495223082,0,0.05069665905142266,Significant
No human infections,Feature-based,105,0.34771321927893417,0.038458094107358204,0,0.0516490407052848,Significant
No human infections,Feature-based,106,0.341947831183935,0.03737054051383826,0,0.048301054340020196,Significant
No human infections,Feature-based,107,0.3495725814079229,0.03655858457247941,0,0.05021614161273918,Significant
No human infections,Feature-based,108,0.349961495034609,0.036448020874390995,0,0.05067441657254385,Significant
No human infections,Feature-based,109,0.349928842088327,0.036536020477445294,0,0.04913006778676295,Significant
No human infections,Feature-based,110,0.3601082360980508,0.0343651676921527,0,0.048508254258185377,Significant
No human infections,Feature-based,111,0.3597515537409531,0.03410043928092592,0,0.048467477686728974,Significant
No human infections,Feature-based,112,0.3596412274274868,0.03397420502014045,0,0.047360945469629774,Significant
No human infections,Feature-based,113,0.3603311880922555,0.03396897533210708,0,0.046808922945678656,Significant
No human infections,Feature-based,114,0.3604678008878192,0.03414444663348761,0,0.04486176980691192,Significant
No human infections,Feature-based,115,0.3712119926245628,0.0325000923775267,0,0.04657234383981434,Significant
No human infections,Feature-based,116,0.3637041227711425,0.03239746053751386,0,0.043266908423856214,Significant
No human infections,Feature-based,117,0.3738367785786699,0.030688093763920666,0,0.04055536199854084,Significant
No human infections,Feature-based,118,0.38397391307376205,0.029977722370096122,0,0.04151018213793928,Significant
No human infections,Feature-based,119,0.3909079069486117,0.029388739028425745,0,0.03954246136460757,Significant
No human infections,Feature-based,120,0.3945687031790804,0.029015211844809007,0,0.03887671516283481,Significant
No human infections,Feature-based,121,0.39784180432058913,0.028789912017371435,0,0.04160462298351105,Significant
No human infections,Feature-based,122,0.39930291263104717,0.028701714943853804,0,0.0385428320825461,Significant
No human infections,Feature-based,123,0.40945033877519077,0.02784023673070748,0,0.0370854168722061,Significant
No human infections,Feature-based,124,0.39541989723222293,0.027326594238843666,0,0.038369791493804366,Significant
No human infections,Feature-based,125,0.39023890455999233,0.0269769374656248,0,0.037168695007897205,Significant
No human infections,Feature-based,126,0.38916997640036727,0.026746364920430143,0,0.03440021982867243,Significant
No human infections,Feature-based,127,0.384244649226549,0.026672079772775636,0,0.037507612180465735,Significant
No human infections,Feature-based,128,0.3764571291505164,0.02612237493825631,0,0.03560226906907513,Significant
No human infections,Feature-based,129,0.3811209731063441,0.025580031471886602,0,0.033103570140088544,Significant
No human infections,Feature-based,130,0.42934337363523545,0.02281417587434264,0,0.03476413373178354,Significant
No human infections,Feature-based,131,0.43275545700988743,0.02257001249711431,0,0.0318924089633137,Significant
No human infections,Feature-based,132,0.431373262681288,0.022482798914087748,0,0.03522098927217589,Significant
No human infections,Feature-based,133,0.42298426832211256,0.022170553522183757,0,0.034971858447342886,Significant
No human infections,Feature-based,134,0.4400734690662747,0.020214423780822055,0,0.03020580599337175,Significant
No human infections,Feature-based,135,0.44837061388361593,0.019809778211410535,0,0.030899232272862273,Significant
No human infections,Feature-based,136,0.45351636506781823,0.019484825149240013,0,0.027674099487326395,Significant
No human infections,Feature-based,137,0.45167023742305423,0.01951486936893597,0,0.027433946794011434,Significant
No human infections,Feature-based,138,0.45128670282927574,0.019547258314639063,0,0.029933022893258228,Significant
No human infections,Feature-based,139,0.45012881732380805,0.01958315787852633,0,0.02750587781643689,Significant
No human infections,Feature-based,140,0.4522765639910919,0.01915457002996407,0,0.027731243177709173,Significant
No human infections,Feature-based,141,0.45352984846499794,0.019256337038754665,0,0.028740801550380096,Significant
No human infections,Feature-based,142,0.4540047734808434,0.01901289025998456,0,0.027630683052736534,Significant
No human infections,Feature-based,143,0.45463094568584916,0.019339856102191678,0,0.02905619431908522,Significant
No human infections,Feature-based,144,0.45905544050122193,0.018760886457265775,0,0.028628169115347272,Significant
No human infections,Feature-based,145,0.4594074925539946,0.01882335436840951,0,0.027891031955192824,Significant
No human infections,Feature-based,146,0.4601667230540575,0.01885446240426356,0,0.027937125504997353,Significant
No human infections,Feature-based,147,0.4599610317471422,0.01887019617424173,0,0.025921515328002798,Significant
No human infections,Feature-based,148,0.460405405622542,0.018888426897335057,0,0.028602743447631612,Significant
No human infections,Feature-based,149,0.4775938563651807,0.017631379412445143,0,0.027786556097173693,Significant
No human infections,Feature-based,150,0.4729695419309625,0.017759725882783177,0,0.02798882651031022,Significant
No human infections,Feature-based,151,0.46906976878755896,0.01780091665838273,0,0.02706388315542724,Significant
No human infections,Feature-based,152,0.4679686603375009,0.017517543435093617,0,0.02565068860138708,Significant
No human infections,Feature-based,153,0.46760091568630235,0.017840195578393062,0,0.02707051605184962,Significant
No human infections,Feature-based,154,0.4665518296910484,0.017546610115983016,0,0.02624019896229971,Significant
No human infections,Feature-based,155,0.45914852471089895,0.017427997832366763,0,0.02534981502889711,Significant
No human infections,Feature-based,156,0.4612994192706999,0.01750963979288371,0,0.02827978436695313,Significant
No human infections,Feature-based,157,0.4606168900707678,0.017249176188503093,0,0.025554335094078656,Significant
No human infections,Feature-based,158,0.4623442193943388,0.0170168358527083,0,0.028330385164405017,Significant
No human infections,Feature-based,159,0.46496662947392375,0.01679046161989169,0,0.02811341542200503,Significant
No human infections,Feature-based,160,0.4649102724497692,0.01719486702012405,0,0.02560257147406017,Significant
No human infections,Feature-based,161,0.4694436933756697,0.01670734707757094,0,0.0267794484900611,Significant
No human infections,Feature-based,162,0.47515745377922947,0.01660228699438258,0,0.02705879632741833,Significant
No human infections,Feature-based,163,0.4758685137495782,0.016793403175648987,0,0.027403630507407496,Significant
No human infections,Feature-based,164,0.47746078226100874,0.016371993233582526,0,0.03134492729000581,Significant
No human infections,Feature-based,165,0.47768657236675377,0.016714015828087955,0,0.027603523474861388,Significant
No human infections,Feature-based,166,0.4777289383106125,0.016427170510329835,0,0.024808379954375667,Significant
No human infections,Feature-based,167,0.4822270273677529,0.01625484361913774,0,0.02753894318077612,Significant
No human infections,Feature-based,168,0.4787489486962333,0.016344203084935418,0,0.025422311810294626,Significant
No human infections,Feature-based,169,0.5017159839697062,0.015454002371559718,0,0.024737325997774652,Significant
No human infections,Feature-based,170,0.500695252111112,0.015128921286810577,0,0.024433348538393716,Significant
No human infections,Feature-based,171,0.5007722782786226,0.015163976703462256,0,0.024912247441402278,Significant
No human infections,Feature-based,172,0.5004699211582956,0.015571784811726998,0,0.02806222900115623,Significant
No human infections,Feature-based,173,0.49896165667301695,0.015241010603830336,0,0.02609667269817993,Significant
No human infections,Feature-based,174,0.4986644474010908,0.015254120022465997,0,0.028507470247984033,Significant
No human infections,Feature-based,175,0.49860998166988985,0.014900152513458807,0,0.025981203862788287,Significant
No human infections,Feature-based,176,0.4993924159101765,0.015298673572740638,0,0.02440502688984816,Significant
No human infections,Feature-based,177,0.5006180534641624,0.015358625453246766,0,0.025138992926721285,Significant
No human infections,Feature-based,178,0.4999703931428652,0.015006432005020111,0,0.023790684886007493,Significant
No human infections,Feature-based,179,0.5005958658208269,0.015025205343084849,0,0.025926023239960346,Significant
No human infections,Feature-based,180,0.504401730261349,0.014824444680715622,0,0.023348500372127105,Significant
No human infections,Feature-based,181,0.5043541029263414,0.014899678077587634,0,0.026011258459209936,Significant
No human infections,Feature-based,182,0.5054426453240755,0.014931835903222317,0,0.027092314189898874,Significant
No human infections,Feature-based,183,0.5062451684461168,0.014581655516542507,0,0.023523274457328415,Significant
No human infections,Feature-based,184,0.5065716246051817,0.014591058611227536,0,0.02428670304093052,Significant
No human infections,Feature-based,185,0.5069801489586916,0.014602825560848576,0,0.025645246911229703,Significant
No human infections,Feature-based,186,0.5062727604177042,0.014314259595143422,0,0.026112811409773028,Significant
No human infections,Feature-based,187,0.4999035073444305,0.014369389772381513,0,0.02668772923758233,Significant
No human infections,Feature-based,188,0.4996823149083175,0.014384793914027322,0,0.023437824309554264,Significant
No human infections,Feature-based,189,0.5031302321720454,0.014528076612870613,0,0.023321386141713352,Significant
No human infections,Feature-based,190,0.5020587900100316,0.014552428695942947,0,0.023710959579353125,Significant
No human infections,Feature-based,191,0.5015997725705147,0.014199840539486645,0,0.023026768442410774,Significant
No human infections,Feature-based,192,0.5019005768235799,0.014241043974288693,0,0.026074807177472674,Significant
No human infections,Feature-based,193,0.502577700960894,0.014260256852418007,0,0.02235391614703363,Significant
No human infections,Feature-based,194,0.5021377123478158,0.014269658492219036,0,0.026480159363810693,Significant
No human infections,Feature-based,195,0.5018580500530423,0.014283652193817359,0,0.025249778203683945,Significant
No human infections,Feature-based,196,0.5014894049825888,0.014295152530320326,0,0.023502154339654885,Significant
No human infections,Feature-based,197,0.5009183582974294,0.014300909920528461,0,0.025214729417512287,Significant
No human infections,Feature-based,198,0.4959399242751078,0.014335763436077335,0,0.024278111700453877,Significant
No human infections,Feature-based,199,0.49677430672253287,0.013971777376571237,0,0.023253382484817356,Significant
No human infections,Feature-based,200,0.4981871444893494,0.014411981505946778,0,0.026064339360939527,Significant
No human infections,Feature-based,201,0.49827458333902064,0.014035903756028749,0,0.025309539799422114,Significant
No human infections,Feature-based,202,0.4888623148205613,0.014101797542900807,0,0.024837326290620167,Significant
No human infections,Feature-based,203,0.48642875851833056,0.013600804103308585,0,0.022767424148378023,Significant
No human infections,Feature-based,204,0.4888252052512396,0.013679059241598476,0,0.022898421397636436,Significant
No human infections,Feature-based,205,0.4613409149913262,0.013460875503725697,0,0.022400200196109603,Significant
No human infections,Feature-based,206,0.4628325275418079,0.013516348149451027,0,0.022457777183790446,Significant
No human infections,Feature-based,207,0.4625236190053507,0.013531276087922494,0,0.02449800047463108,Significant
No human infections,Feature-based,208,0.46168310483552666,0.013542704408508782,0,0.022946756398880906,Significant
No human infections,Feature-based,209,0.4618781595232827,0.01354842601268296,0,0.022956451084169403,Significant
No human infections,Feature-based,210,0.4608806518851382,0.013179786291621469,0,0.024125589017073578,Significant
No human infections,Feature-based,211,0.4594977658001274,0.013199217689052134,0,0.02261619562763724,Significant
No human infections,Feature-based,212,0.45847809836554215,0.013217386619547161,0,0.022717383252346682,Significant
No human infections,Feature-based,213,0.45726112113394823,0.013229978188324,0,0.024252526654309117,Significant
No human infections,Feature-based,214,0.4539549765001383,0.013254159897814257,0,0.025090114841579317,Significant
No human infections,Feature-based,215,0.4537342590776753,0.013259813963913798,0,0.023134393483167277,Significant
No human infections,Feature-based,216,0.454149566495613,0.012857202339145208,0,0.025362678265649658,Significant
No human infections,Feature-based,217,0.4532464327563899,0.013281946747439998,0,0.024038329347729738,Significant
No human infections,Feature-based,218,0.45265520677809334,0.013301163100917343,0,0.023241785368408655,Significant
No human infections,Feature-based,219,0.4521370491699198,0.013310382312269949,0,0.023257894555996052,Significant
No human infections,Feature-based,220,0.4724624696254613,0.0124566376172438,0,0.024875547302824867,Significant
No human infections,Feature-based,221,0.4880736031499464,0.012016963713919136,0,0.022185163779543018,Significant
No human infections,Feature-based,222,0.48604470328954474,0.012035392652883966,0,0.02075197509067948,Significant
No human infections,Feature-based,223,0.4825119634691773,0.012062799086729432,0,0.020413967685234423,Significant
No human infections,Feature-based,224,0.48170032386397216,0.012077346596396603,0,0.022217853992970084,Significant
No human infections,Feature-based,225,0.48066099223336106,0.011621397297711824,0,0.020295971286072335,Significant
No human infections,Feature-based,226,0.48266601658834873,0.011681171747055874,0,0.022388224998573705,Significant
No human infections,Feature-based,227,0.4814475449661058,0.011328177528614255,0,0.0206882685269141,Significant
No human infections,Feature-based,228,0.4815083036770665,0.011824860109947604,0,0.02750554811924388,Significant
No human infections,Feature-based,229,0.4800189962677991,0.011846470786470857,0,0.0212834619341002,Significant
No human infections,Feature-based,230,0.47388410381600654,0.01141889406785558,0,0.022716741073170878,Significant
No human infections,Feature-based,231,0.47259189761245907,0.011433674942236913,0,0.020485334271507803,Significant
No human infections,Feature-based,232,0.47184282141007367,0.01145017969043657,0,0.022220970712554258,Significant
No human infections,Feature-based,233,0.4724139013094944,0.011475641327356139,0,0.023745387942376267,Significant
No human infections,Feature-based,234,0.47264180003585826,0.011481177328806274,0,0.022281126765384313,Significant
No human infections,Feature-based,235,0.472350892895438,0.011532473478627174,0,0.020621597958611532,Significant
No human infections,Feature-based,236,0.48145929127654313,0.01086369682880405,0,0.024355204379957255,Significant
No human infections,Feature-based,237,0.4863138082834585,0.010716253907610314,0,0.018881018789599125,Significant
No human infections,Feature-based,238,0.479431628889383,0.010779511998583558,0,0.02044534153431719,Significant
No human infections,Feature-based,239,0.4744668970130165,0.010830222649210158,0,0.022176170186477946,Significant
No human infections,Feature-based,240,0.5001821116378141,0.009915504415727593,0,0.020241723202721527,Significant
No human infections,Feature-based,241,0.4996458955802817,0.009948701460669326,0,0.01929782521917915,Significant
No human infections,Feature-based,242,0.49645973076778527,0.009984664976335347,0,0.019367584839802384,Significant
No human infections,Feature-based,243,0.4957787061935383,0.009448697315347704,0,0.020932077657895183,Significant
No human infections,Feature-based,244,0.4928354007786528,0.010035109970606053,0,0.018860649385520897,Significant
No human infections,Feature-based,245,0.49324490639410595,0.010054822553900234,0,0.018992442601811554,Significant
No human infections,Feature-based,246,0.4938052451450408,0.009507009249678022,0,0.02054944844124317,Significant
No human infections,Feature-based,247,0.4917049788846249,0.009575011043572307,0,0.01900672683049023,Significant
No human infections,Feature-based,248,0.49042633079873316,0.009583043245492487,0,0.018038669638574093,Significant
No human infections,Feature-based,249,0.48998849895283003,0.009629831771327296,0,0.019115547863943476,Significant
No human infections,Feature-based,250,0.48799871426305647,0.009668972194023262,0,0.0182004182475732,Significant
No human infections,Feature-based,251,0.493940332705796,0.009221756503258736,0,0.022184763180425275,Significant
No human infections,Feature-based,252,0.4932304722358574,0.009251685293990291,0,0.022109652776351303,Significant
No human infections,Feature-based,253,0.49118684016716074,0.009289585629638974,0,0.01799857215742551,Significant
No human infections,Feature-based,254,0.49045119110583707,0.00931973759821068,0,0.019073766661431252,Significant
No human infections,Feature-based,255,0.4762815915067839,0.009419660647847395,0,0.017661863714713868,Significant
No human infections,Feature-based,256,0.4761016375658503,0.009439437671689721,0,0.022758470203510014,Significant
No human infections,Feature-based,257,0.47318714546703533,0.009475587393582686,0,0.01954339899926429,Significant
No human infections,Feature-based,258,0.4733057789468234,0.008896725168173372,0,0.017793450336346744,Significant
No human infections,Feature-based,259,0.47323593201264835,0.009512280040455243,0,0.02011275926508007,Significant
No human infections,Feature-based,260,0.46750931755244446,0.008967570029778346,0,0.019080116558944482,Significant
No human infections,Feature-based,261,0.46719083512282666,0.008972935373677849,0,0.017347675055777174,Significant
No human infections,Feature-based,262,0.4665074329677358,0.008994359247449919,0,0.017887016571999908,Significant
No human infections,Feature-based,263,0.4651296031636777,0.009002508448329246,0,0.0179541198624769,Significant
No human infections,Feature-based,264,0.46771600052790335,0.009099533084200454,0,0.01809617501332312,Significant
No human infections,Feature-based,265,0.4626730075699657,0.008602154191207863,0,0.01776664056975144,Significant
No human infections,Feature-based,266,0.46613703259311684,0.008701224608404848,0,0.017918550230145883,Significant
No human infections,Feature-based,267,0.4574194332098273,0.008772427486215865,0,0.019838707524672504,Significant
No human infections,Feature-based,268,0.45590856563751514,0.008791625232679356,0,0.018679431581412356,Significant
No human infections,Feature-based,269,0.4548789462239907,0.008808167700049612,0,0.019343733944379396,Significant
No human infections,Feature-based,270,0.4535597074092493,0.008819216532957625,0,0.019891097972844725,Significant
No human infections,Feature-based,271,0.45272643195189954,0.00882753488485598,0,0.020123749956617348,Significant
No human infections,Feature-based,272,0.45189396592561437,0.008204778710939926,0,0.01824944449065602,Significant
No human infections,Feature-based,273,0.45494500806732624,0.00829493002086289,0,0.018395851662175035,Significant
No human infections,Feature-based,274,0.4553212461995342,0.008313449719935315,0,0.017851659392407224,Significant
No human infections,Feature-based,275,0.46180734404263885,0.008431875663699866,0,0.019776751287329662,Significant
No human infections,Feature-based,276,0.4609542260195615,0.008440006955287746,0,0.01996099672905161,Significant
No human infections,Feature-based,277,0.461253825913937,0.008445492587156593,0,0.01997397049558651,Significant
No human infections,Feature-based,278,0.4597576884242338,0.008453818881916604,0,0.018803371042035458,Significant
No human infections,Feature-based,279,0.46089478105086423,0.00849876901228544,0,0.01819415848586699,Significant
No human infections,Feature-based,280,0.46083385524115994,0.008509716076896419,0,0.018872187498156612,Significant
No human infections,Feature-based,281,0.45847175711550275,0.008526656427040823,0,0.019621276293232386,Significant
No human infections,Feature-based,282,0.4589286431198571,0.00853515359164255,0,0.021009608840966275,Significant
No human infections,Feature-based,283,0.4575601653091455,0.00788896836739906,0,0.01895350321783243,Significant
No human infections,Feature-based,284,0.4545335209297698,0.008563675032010155,0,0.01778609429725186,Significant
No human infections,Feature-based,285,0.4549780655402148,0.00857205051017796,0,0.017747570241658142,Significant
No human infections,Feature-based,286,0.45411403621430707,0.007920593654900705,0,0.017765360390608848,Significant
No human infections,Feature-based,287,0.4469980592739792,0.007982108201321057,0,0.018568509076334266,Significant
No human infections,Feature-based,288,0.4418054337730039,0.008008557711897351,0,0.01929741748998431,Significant
No human infections,Feature-based,289,0.43658956686117545,0.00803539080112593,0,0.019362074491159516,Significant
No human infections,Feature-based,290,0.43492558073363674,0.008054177420993272,0,0.018679241893415854,Significant
No human infections,Feature-based,291,0.43244105098227975,0.00807043952066463,0,0.018659922639024988,Significant
No human infections,Feature-based,292,0.4319794427922521,0.008086978648216888,0,0.017464635885019057,Significant
No human infections,Feature-based,293,0.4309222398352997,0.00809243642883192,0,0.016127683101067852,Significant
No human infections,Feature-based,294,0.4246646509303383,0.008206080211214266,0,0.01777984045763091,Significant
No human infections,Feature-based,295,0.4151014667505395,0.008260725706478398,0,0.017209845221829997,Significant
No human infections,Feature-based,296,0.40667365491981683,0.007620801029161814,0,0.018588097043362634,Significant
No human infections,Feature-based,297,0.39634779887644744,0.0076757496261283835,0,0.017385709145071006,Significant
No human infections,Feature-based,298,0.38785434918123163,0.007728981596002804,0,0.01885196312081978,Significant
No human infections,Feature-based,299,0.37895458624101525,0.007791589623647043,0,0.017527949915588575,Significant
No human infections,Feature-based,300,0.3716947593054722,0.007832648184598072,0,0.019816877960603413,Significant
No human infections,Feature-based,301,0.36686149105666566,0.007538249816232856,0,0.019262303447474965,Significant
No human infections,Feature-based,302,0.36063267190777426,0.007933918781971033,0,0.019412997553098568,Significant
No human infections,Feature-based,303,0.3593602160948547,0.007348879674741405,0,0.018920121174826672,Significant
No human infections,Feature-based,304,0.3535521385912167,0.007381046734680933,0,0.016113113246044208,Significant
No human infections,Feature-based,305,0.35111351060230095,0.00743884556360807,0,0.01902557373201724,Significant
No human infections,Feature-based,306,0.35374566405371843,0.006831997803612587,0,0.020302864780226165,Significant
No human infections,Feature-based,307,0.35112949597476273,0.00685502269798886,0,0.015995052961974007,Significant
No human infections,Feature-based,308,0.3482305293131599,0.006872970973286051,0,0.01756425915395324,Significant
No human infections,Feature-based,309,0.34905999745874716,0.006934966836928752,0,0.016116242824460836,Significant
No human infections,Feature-based,310,0.3483156192788209,0.006950866016650528,0,0.01917696860594513,Significant
No human infections,Feature-based,311,0.3489853966210201,0.0069642318616168096,0,0.02120714359391971,Significant
No human infections,Feature-based,312,0.3495266125229011,0.006975032178949246,0,0.016984354672228932,Significant
No human infections,Feature-based,313,0.3491621625253747,0.006983243250507493,0,0.015452516976158305,Significant
No human infections,Feature-based,314,0.3435398453375136,0.007011017251785992,0,0.018431793741622137,Significant
No human infections,Feature-based,315,0.34380784062076525,0.0070164865432809235,0,0.017085296948688378,Significant
No human infections,Feature-based,316,0.3433394482536432,0.007038849736407265,0,0.01792184622425494,Significant
No human infections,Feature-based,317,0.34465033448956917,0.007081856188141833,0,0.016457600542261534,Significant
No human infections,Feature-based,318,0.33447471307279475,0.007133346961268134,0,0.015784666388044336,Significant
No human infections,Feature-based,319,0.32284037533134496,0.007191988559361645,0,0.015914428485331034,Significant
No human infections,Feature-based,320,0.323785808886818,0.006443498684314786,0,0.018388448887489157,Significant
No human infections,Feature-based,321,0.31530500285100765,0.006484421652462883,0,0.01783215954427293,Significant
No human infections,Feature-based,322,0.32143842567794323,0.005968352731420697,0,0.022876176340022796,Significant
No human infections,Feature-based,323,0.2985542985352835,0.006057623448541984,0,0.018744693543824274,Significant
No human infections,Feature-based,324,0.287638309377439,0.006101418683763857,0,0.01561544385690279,Significant
No human infections,Feature-based,325,0.28132362933725386,0.006134783194270333,0,0.016502909019153834,Significant
No human infections,Feature-based,326,0.2901444873324527,0.006327138353044139,0,0.014462030521243747,Significant
No human infections,Feature-based,327,0.2935008402679522,0.00553775170316891,0,0.015612025213994568,Significant
No human infections,Feature-based,328,0.29161404388015416,0.005554553216764841,0,0.014733633158351515,Significant
No human infections,Feature-based,329,0.29052255531594207,0.005569122466120295,0,0.015779180320674168,Significant
No human infections,Feature-based,330,0.2845934407084524,0.005598559489346604,0,0.015783454476608515,Significant
No human infections,Feature-based,331,0.28568999990790506,0.00562013114572928,0,0.016701522157771098,Significant
No human infections,Feature-based,332,0.2851429832616112,0.005627822038058116,0,0.016644833082933935,Significant
No human infections,Feature-based,333,0.28447305975673226,0.005633129896172916,0,0.014942060357447516,Significant
No human infections,Feature-based,334,0.28371743750030276,0.005655497093029291,0,0.015943972923798892,Significant
No human infections,Feature-based,335,0.2820994496639725,0.005660858521685066,0,0.015015611438936528,Significant
No human infections,Feature-based,336,0.27172369533939544,0.005700497105022281,0,0.015201325613392751,Significant
No human infections,Feature-based,337,0.26123265650390126,0.005741377066019808,0,0.019770222351954567,Significant
No human infections,Feature-based,338,0.2532432168617039,0.005777411791521763,0,0.015324772779941816,Significant
No human infections,Feature-based,339,0.2471845336438472,0.005839004731744422,0,0.014597511829361056,Significant
No human infections,Feature-based,340,0.24586866754963566,0.005877338666525155,0,0.014693346666312888,Significant
No human infections,Feature-based,341,0.24039430476458515,0.005935661846039139,0,0.013849877640757992,Significant
No human infections,Feature-based,342,0.2425607563336243,0.0049909620644778665,0,0.01588642714448848,Significant
No human infections,Feature-based,343,0.22417762643133676,0.005189296908132796,0,0.015391859905680955,Significant
No human infections,Feature-based,344,0.21904372884589696,0.005215326877283261,0,0.01660058910492257,Significant
No human infections,Feature-based,345,0.21543599508943184,0.005254536465595898,0,0.013661794810549336,Significant
No human infections,Feature-based,346,0.21185494938771193,0.00527002361660975,0,0.014666681515420766,Significant
No human infections,Feature-based,347,0.20983007561372433,0.005298739283174857,0,0.016776222393972938,Significant
No human infections,Feature-based,348,0.2118048980153481,0.00540318617386092,0,0.017198552581691263,Significant
No human infections,Feature-based,349,0.213987316324515,0.004367088088255408,0,0.015284808308893928,Significant
No human infections,Feature-based,350,0.21203743412008005,0.00437190585814598,0,0.015208980903504756,Significant
No human infections,Feature-based,351,0.20869294639242214,0.0043935357135246765,0,0.0142789910689552,Significant
No human infections,Feature-based,352,0.20411519954631566,0.004413301611812231,0,0.013239904835436692,Significant
No human infections,Feature-based,353,0.19755839026956798,0.004439514388080179,0,0.013224420183050062,Significant
No human infections,Feature-based,354,0.19628498278105977,0.0044610223359331765,0,0.01338306700779953,Significant
No human infections,Feature-based,355,0.19490321263977,0.0044805336239027585,0,0.01661201581415648,Significant
No human infections,Feature-based,356,0.19116454763759105,0.004497989356178613,0,0.013493968068535839,Significant
No human infections,Feature-based,357,0.1916940659611567,0.004510448610850746,0,0.015595316395946919,Significant
No human infections,Feature-based,358,0.1898705122221246,0.004520726481479157,0,0.015726697911089594,Significant
No human infections,Feature-based,359,0.1827550021035675,0.004540496946672484,0,0.018161987786689936,Significant
No human infections,Feature-based,360,0.1830557457671013,0.004547968838934193,0,0.01364390651680258,Significant
No human infections,Feature-based,361,0.18350405577311343,0.004559106975729526,0,0.014720439184941906,Significant
No human infections,Feature-based,362,0.18038222218226702,0.004566638536259924,0,0.014744757078631534,Significant
No human infections,Feature-based,363,0.1794472056079581,0.004571903327591289,0,0.017899894174179507,Significant
No human infections,Feature-based,364,0.1801879909594059,0.004590776839730087,0,0.01597038901412123,Significant
No human infections,Feature-based,365,0.18048767167387134,0.004598412017168697,0,0.013697744251736251,Significant
No human infections,Feature-based,366,0.1795462892760356,0.004603751007077836,0,0.0169712512984387,Significant
No human infections,Feature-based,367,0.1788736749902494,0.004616094838458049,0,0.01701675555442845,Significant
No human infections,Feature-based,368,0.17926383991371286,0.004626163610676461,0,0.017053873040435555,Significant
No human infections,Feature-based,369,0.1790277135112806,0.0046804630983341335,0,0.015112273689381367,Significant
No human infections,Feature-based,370,0.17818811765779125,0.0046891609909945065,0,0.016412063468480773,Significant
No human infections,Feature-based,371,0.17626090758278523,0.004700290868874273,0,0.01292579988940425,Significant
No human infections,Feature-based,372,0.1764703439858521,0.004705875839622722,0,0.015094556157730279,Significant
No human infections,Feature-based,373,0.17689072829957825,0.004717086087988753,0,0.01523052195485343,Significant
No human infections,Feature-based,374,0.17273184283132248,0.00473237925565267,0,0.013014042953044844,Significant
No human infections,Feature-based,375,0.1624279243844206,0.004777291893659429,0,0.015424914388651016,Significant
No human infections,Feature-based,376,0.16310272844183193,0.004797139071818586,0,0.01439141721545576,Significant
No human infections,Feature-based,377,0.16381262531370888,0.004818018391579673,0,0.02017013501651466,Significant
No human infections,Feature-based,378,0.1702921419643262,0.0037564443080366078,0,0.017317697214316207,Significant
No human infections,Feature-based,379,0.16925561296036076,0.0037612358435635727,0,0.013791198093066434,Significant
No human infections,Feature-based,380,0.1701326291229325,0.0037807250916207227,0,0.016062518603033447,Significant
No human infections,Feature-based,381,0.16953443466517817,0.0037955470447427952,0,0.013917005830723582,Significant
No human infections,Feature-based,382,0.1715524053299476,0.0038407254924615135,0,0.017489103258315385,Significant
No human infections,Feature-based,383,0.17076646404042425,0.0038518751287313743,0,0.017757645719387875,Significant
No human infections,Feature-based,384,0.16988543615978668,0.003861032639995152,0,0.0165128521582949,Significant
No human infections,Feature-based,385,0.17159536889257088,0.003929664936471088,0,0.01691746330219709,Significant
No human infections,Feature-based,386,0.17224024280413305,0.003944433041316024,0,0.017092543179036104,Significant
No human infections,Feature-based,387,0.1727500231115835,0.003956107399501912,0,0.018238170054941848,Significant
No human infections,Feature-based,388,0.1751649998313196,0.004011412209877548,0,0.014595115827907816,Significant
